197180.000000	0.507812
197181.000000	0.546875
197182.000000	0.527344
197183.000000	0.546875
197184.000000	0.546875
197185.000000	0.527344
197186.000000	0.527344
197187.000000	0.527344
197188.000000	0.507812
197189.000000	0.585937
197190.000000	0.605469
197191.000000	0.507812
197192.000000	0.488281
197193.000000	0.507812
197194.000000	0.039062
197195.000000	0.371094
197196.000000	0.527344
197197.000000	0.273437
197198.000000	0.546875
197199.000000	0.585937
197200.000000	0.644531
197201.000000	0.839844
197202.000000	0.625000
197203.000000	0.585937
197204.000000	0.585937
197205.000000	0.546875
197206.000000	0.605469
197207.000000	0.585937
197208.000000	0.683594
197209.000000	0.683594
197210.000000	0.468750
197211.000000	0.488281
197212.000000	0.546875
197213.000000	0.429687
197214.000000	0.332031
197215.000000	0.507812
197216.000000	0.371094
197217.000000	0.390625
197218.000000	0.351562
197219.000000	0.488281
197220.000000	0.507812
197221.000000	0.390625
197222.000000	0.507812
197223.000000	0.761719
197224.000000	0.781250
197225.000000	0.625000
197226.000000	0.761719
197227.000000	0.820312
197228.000000	0.625000
197229.000000	0.683594
197230.000000	0.664062
197231.000000	0.546875
197232.000000	0.546875
197233.000000	0.742187
197234.000000	0.683594
197235.000000	0.566406
197236.000000	0.527344
197237.000000	0.625000
197238.000000	0.351562
197239.000000	0.410156
197240.000000	0.527344
197241.000000	0.332031
197242.000000	0.351562
197243.000000	0.429687
197244.000000	0.449219
197245.000000	0.429687
197246.000000	0.332031
197247.000000	0.390625
197248.000000	0.214844
197249.000000	0.351562
197250.000000	0.332031
197251.000000	0.332031
197252.000000	0.273437
197253.000000	0.644531
197254.000000	0.332031
197255.000000	0.449219
197256.000000	0.527344
197257.000000	0.429687
197258.000000	0.644531
197259.000000	0.839844
197260.000000	0.566406
197261.000000	0.527344
197262.000000	0.742187
197263.000000	0.449219
197264.000000	0.625000
197265.000000	0.605469
197266.000000	0.625000
197267.000000	0.527344
197268.000000	0.507812
197269.000000	0.644531
197270.000000	0.859375
197271.000000	0.878906
197272.000000	0.859375
197273.000000	0.859375
197274.000000	0.878906
197275.000000	0.761719
197276.000000	0.566406
197277.000000	0.625000
197278.000000	0.644531
197279.000000	0.546875
197280.000000	0.625000
197281.000000	0.527344
197282.000000	0.566406
197283.000000	0.546875
197284.000000	0.429687
197285.000000	0.371094
197286.000000	0.488281
197287.000000	0.410156
197288.000000	0.371094
197289.000000	0.292969
197290.000000	0.312500
197291.000000	0.332031
197292.000000	0.390625
197293.000000	0.175781
197294.000000	0.175781
197295.000000	0.371094
197296.000000	0.371094
197297.000000	0.410156
197298.000000	0.410156
197299.000000	0.273437
197300.000000	0.488281
197301.000000	0.449219
197302.000000	0.371094
197303.000000	0.429687
197304.000000	0.761719
197305.000000	0.468750
197306.000000	0.605469
197307.000000	0.605469
197308.000000	0.527344
197309.000000	0.585937
197310.000000	0.644531
197311.000000	0.644531
197312.000000	0.898437
197313.000000	0.820312
197314.000000	0.664062
197315.000000	0.644531
197316.000000	0.546875
197317.000000	0.585937
197318.000000	0.761719
197319.000000	0.664062
197320.000000	0.664062
197321.000000	0.839844
197322.000000	1.015625
197323.000000	0.859375
197324.000000	1.035156
197325.000000	0.839844
197326.000000	0.800781
197327.000000	0.781250
197328.000000	0.722656
197329.000000	0.917969
197330.000000	0.800781
197331.000000	0.683594
197332.000000	0.917969
197333.000000	0.917969
197334.000000	0.722656
197335.000000	0.488281
197336.000000	0.859375
197337.000000	0.859375
197338.000000	0.898437
197339.000000	1.054687
197340.000000	1.015625
197341.000000	0.800781
197342.000000	0.839844
197343.000000	0.742187
197344.000000	0.761719
197345.000000	0.742187
197346.000000	0.722656
197347.000000	0.878906
197348.000000	0.917969
197349.000000	0.917969
197350.000000	0.839844
197351.000000	0.781250
197352.000000	0.878906
197353.000000	0.898437
197354.000000	0.820312
197355.000000	0.996094
197356.000000	1.113281
197357.000000	0.898437
197358.000000	0.742187
197359.000000	0.839844
197360.000000	0.761719
197361.000000	0.937500
197362.000000	0.800781
197363.000000	0.703125
197364.000000	0.683594
197365.000000	0.742187
197366.000000	0.761719
197367.000000	0.761719
197368.000000	0.644531
197369.000000	0.703125
197370.000000	0.820312
197371.000000	0.683594
197372.000000	0.644531
197373.000000	0.566406
197374.000000	0.644531
197375.000000	0.605469
197376.000000	0.585937
197377.000000	0.546875
197378.000000	0.566406
197379.000000	0.566406
197380.000000	0.605469
197381.000000	0.527344
197382.000000	0.664062
197383.000000	0.664062
197384.000000	0.546875
197385.000000	0.625000
197386.000000	0.585937
197387.000000	0.546875
197388.000000	0.703125
197389.000000	0.507812
197390.000000	0.566406
197391.000000	0.527344
197392.000000	0.585937
197393.000000	0.683594
197394.000000	0.527344
197395.000000	0.488281
197396.000000	0.605469
197397.000000	0.449219
197398.000000	0.644531
197399.000000	0.625000
197400.000000	0.585937
197401.000000	0.664062
197402.000000	0.585937
197403.000000	0.546875
197404.000000	0.683594
197405.000000	0.585937
197406.000000	0.585937
197407.000000	0.703125
197408.000000	0.566406
197409.000000	0.527344
197410.000000	0.644531
197411.000000	0.527344
197412.000000	0.742187
197413.000000	0.722656
197414.000000	0.605469
197415.000000	0.722656
197416.000000	0.507812
197417.000000	0.546875
197418.000000	0.761719
197419.000000	0.683594
197420.000000	0.605469
197421.000000	0.468750
197422.000000	0.546875
197423.000000	0.703125
197424.000000	0.546875
197425.000000	0.527344
197426.000000	0.527344
197427.000000	0.527344
197428.000000	0.878906
197429.000000	0.546875
197430.000000	0.527344
197431.000000	0.449219
197432.000000	0.605469
197433.000000	0.566406
197434.000000	0.449219
197435.000000	0.683594
197436.000000	0.488281
197437.000000	0.605469
197438.000000	0.644531
197439.000000	0.546875
197440.000000	0.781250
197441.000000	0.625000
197442.000000	0.722656
197443.000000	0.585937
197444.000000	0.468750
197445.000000	0.585937
197446.000000	0.410156
197447.000000	0.644531
197448.000000	0.429687
197449.000000	0.292969
197450.000000	0.742187
197451.000000	0.488281
197452.000000	0.449219
197453.000000	0.722656
197454.000000	0.351562
197455.000000	0.527344
197456.000000	0.585937
197457.000000	0.410156
197458.000000	0.625000
197459.000000	0.312500
197460.000000	0.429687
197461.000000	0.605469
197462.000000	0.371094
197463.000000	0.488281
197464.000000	0.585937
197465.000000	0.371094
197466.000000	0.585937
197467.000000	0.429687
197468.000000	0.351562
197469.000000	0.429687
197470.000000	0.292969
197471.000000	0.488281
197472.000000	0.605469
197473.000000	0.390625
197474.000000	0.429687
197475.000000	0.468750
197476.000000	0.371094
197477.000000	0.488281
197478.000000	0.332031
197479.000000	0.351562
197480.000000	0.332031
197481.000000	0.351562
197482.000000	0.332031
197483.000000	0.507812
197484.000000	0.371094
197485.000000	0.429687
197486.000000	0.273437
197487.000000	0.332031
197488.000000	0.390625
197489.000000	0.371094
197490.000000	0.410156
197491.000000	0.468750
197492.000000	0.292969
197493.000000	0.527344
197494.000000	0.449219
197495.000000	0.332031
197496.000000	0.332031
197497.000000	0.214844
197498.000000	0.253906
197499.000000	0.429687
197500.000000	0.332031
197501.000000	0.605469
197502.000000	0.488281
197503.000000	0.292969
197504.000000	0.546875
197505.000000	0.351562
197506.000000	0.429687
197507.000000	0.546875
197508.000000	0.292969
197509.000000	0.527344
197510.000000	0.332031
197511.000000	0.273437
197512.000000	0.527344
197513.000000	0.429687
197514.000000	0.742187
197515.000000	0.683594
197516.000000	0.527344
197517.000000	0.781250
197518.000000	0.371094
197519.000000	0.820312
197520.000000	0.585937
197521.000000	0.468750
197522.000000	0.761719
197523.000000	0.449219
197524.000000	0.546875
197525.000000	0.566406
197526.000000	0.468750
197527.000000	0.722656
197528.000000	0.625000
197529.000000	0.703125
197530.000000	0.683594
197531.000000	0.644531
197532.000000	0.722656
197533.000000	0.527344
197534.000000	0.761719
197535.000000	0.644531
197536.000000	0.546875
197537.000000	0.625000
197538.000000	0.527344
197539.000000	0.683594
197540.000000	0.605469
197541.000000	0.566406
197542.000000	0.859375
197543.000000	0.722656
197544.000000	0.625000
197545.000000	0.722656
197546.000000	0.585937
197547.000000	0.605469
197548.000000	0.761719
