#SpectrumName : 200.SPC
#XUnit        : 
#YUnit        : 
#Length       : 1024
#SubSpcNum    : 1
#StartSubSpc  : 0
#StopSubSpc   : 0
#Comment      : 
#Realtime     : 184.501
#Livetime     : 180.000
#Deadtime     : 4.501
#Starttime    : 31.08.2015 10:00:21
#Stoptime     : 31.08.2015 10:03:26
#CalibCoeff   : a=0.000000000E+000 b=0.000000000E+000 c=0.000000000E+000 d=0.000000000E+000
#SpectrumText : 0 
0	0	0.0
1	0	0.0
2	0	0.0
3	0	0.0
4	0	0.0
5	0	0.0
6	0	0.0
7	0	0.0
8	0	0.0
9	0	0.0
10	0	0.0
11	0	0.0
12	0	0.0
13	0	0.0
14	0	0.0
15	0	0.0
16	0	0.0
17	0	0.0
18	0	0.0
19	0	0.0
20	0	0.0
21	0	0.0
22	0	0.0
23	0	0.0
24	0	0.0
25	0	0.0
26	0	0.0
27	0	0.0
28	0	0.0
29	0	0.0
30	0	0.0
31	0	0.0
32	0	0.0
33	0	0.0
34	0	0.0
35	0	0.0
36	0	0.0
37	0	0.0
38	0	0.0
39	0	0.0
40	0	0.0
41	0	0.0
42	0	0.0
43	0	0.0
44	0	0.0
45	15	3.87298334621
46	107	10.3440804328
47	103	10.1488915651
48	106	10.295630141
49	116	10.7703296143
50	108	10.3923048454
51	110	10.4880884817
52	114	10.677078252
53	108	10.3923048454
54	102	10.0995049384
55	108	10.3923048454
56	136	11.6619037897
57	129	11.3578166916
58	136	11.6619037897
59	108	10.3923048454
60	123	11.0905365064
61	148	12.1655250606
62	125	11.1803398875
63	121	11.0
64	148	12.1655250606
65	150	12.2474487139
66	140	11.8321595662
67	128	11.313708499
68	139	11.7898261226
69	129	11.3578166916
70	166	12.8840987267
71	153	12.3693168769
72	150	12.2474487139
73	122	11.0453610172
74	129	11.3578166916
75	164	12.8062484749
76	151	12.2882057274
77	142	11.9163752878
78	126	11.2249721603
79	138	11.7473401245
80	129	11.3578166916
81	125	11.1803398875
82	131	11.4455231423
83	130	11.401754251
84	145	12.0415945788
85	117	10.8166538264
86	120	10.9544511501
87	138	11.7473401245
88	117	10.8166538264
89	122	11.0453610172
90	113	10.6301458127
91	108	10.3923048454
92	99	9.94987437107
93	133	11.5325625947
94	103	10.1488915651
95	118	10.8627804912
96	110	10.4880884817
97	103	10.1488915651
98	127	11.2694276696
99	108	10.3923048454
100	108	10.3923048454
101	122	11.0453610172
102	136	11.6619037897
103	118	10.8627804912
104	133	11.5325625947
105	131	11.4455231423
106	110	10.4880884817
107	124	11.1355287257
108	138	11.7473401245
109	145	12.0415945788
110	143	11.9582607431
111	129	11.3578166916
112	152	12.3288280059
113	184	13.5646599663
114	163	12.7671453348
115	162	12.7279220614
116	160	12.6491106407
117	174	13.1909059583
118	206	14.3527000944
119	169	13.0
120	187	13.6747943312
121	191	13.8202749611
122	175	13.2287565553
123	222	14.8996644258
124	203	14.2478068488
125	213	14.5945195193
126	237	15.3948043183
127	206	14.3527000944
128	198	14.0712472795
129	229	15.1327459504
130	226	15.0332963784
131	262	16.1864140562
132	245	15.6524758425
133	245	15.6524758425
134	283	16.8226038413
135	251	15.8429795178
136	272	16.4924225025
137	251	15.8429795178
138	232	15.2315462117
139	239	15.4596248337
140	233	15.2643375225
141	235	15.3297097168
142	239	15.4596248337
143	237	15.3948043183
144	237	15.3948043183
145	190	13.7840487521
146	223	14.9331845231
147	220	14.8323969742
148	211	14.5258390463
149	200	14.1421356237
150	208	14.4222051019
151	225	15.0
152	191	13.8202749611
153	211	14.5258390463
154	217	14.7309198627
155	204	14.2828568571
156	172	13.1148770486
157	175	13.2287565553
158	173	13.152946438
159	177	13.3041346957
160	150	12.2474487139
161	156	12.4899959968
162	157	12.5299640861
