         85.000        0.81900        1.00000
         80.000        0.73500        1.00000
         70.000        0.75300        1.00000
         60.000        0.80300        1.00000
         50.000        0.89700        1.00000
         30.000        1.01100        1.00000
         10.000        1.00100        1.00000
          0.000        1.00000       -1.0
          1.000        0.99995       -1.0
          2.000        0.99981       -1.0
          3.000        0.99958       -1.0
          4.000        0.99926       -1.0
          5.000        0.99884       -1.0
          6.000        0.99833       -1.0
          7.000        0.99773       -1.0
          8.000        0.99703       -1.0
          9.000        0.99624       -1.0
         10.000        0.99536       -1.0
         11.000        0.99438       -1.0
         12.000        0.99332       -1.0
         13.000        0.99215       -1.0
         14.000        0.99090       -1.0
         15.000        0.98955       -1.0
         16.000        0.98811       -1.0
         17.000        0.98657       -1.0
         18.000        0.98494       -1.0
         19.000        0.98322       -1.0
         20.000        0.98140       -1.0
         21.000        0.97949       -1.0
         22.000        0.97749       -1.0
         23.000        0.97538       -1.0
         24.000        0.97319       -1.0
         25.000        0.97089       -1.0
         26.000        0.96850       -1.0
         27.000        0.96602       -1.0
         28.000        0.96344       -1.0
         29.000        0.96076       -1.0
         30.000        0.95798       -1.0
         31.000        0.95510       -1.0
         32.000        0.95212       -1.0
         33.000        0.94905       -1.0
         34.000        0.94587       -1.0
         35.000        0.94259       -1.0
         36.000        0.93920       -1.0
         37.000        0.93571       -1.0
         38.000        0.93212       -1.0
         39.000        0.92842       -1.0
         40.000        0.92462       -1.0
         41.000        0.92070       -1.0
         42.000        0.91668       -1.0
         43.000        0.91254       -1.0
         44.000        0.90829       -1.0
         45.000        0.90393       -1.0
         46.000        0.89945       -1.0
         47.000        0.89485       -1.0
         48.000        0.89013       -1.0
         49.000        0.88530       -1.0
         50.000        0.88034       -1.0
         51.000        0.87526       -1.0
         52.000        0.87006       -1.0
         53.000        0.86474       -1.0
         54.000        0.85929       -1.0
         55.000        0.85372       -1.0
         56.000        0.84802       -1.0
         57.000        0.84220       -1.0
         58.000        0.83627       -1.0
         59.000        0.83022       -1.0
         60.000        0.82406       -1.0
         61.000        0.81780       -1.0
         62.000        0.81144       -1.0
         63.000        0.80501       -1.0
         64.000        0.79852       -1.0
         65.000        0.79198       -1.0
         66.000        0.78543       -1.0
         67.000        0.77889       -1.0
         68.000        0.77242       -1.0
         69.000        0.76605       -1.0
         70.000        0.75986       -1.0
         71.000        0.75393       -1.0
         72.000        0.74835       -1.0
         73.000        0.74324       -1.0
         74.000        0.73875       -1.0
         75.000        0.73505       -1.0
         76.000        0.73236       -1.0
         77.000        0.73093       -1.0
         78.000        0.73107       -1.0
         79.000        0.73313       -1.0
         80.000        0.73751       -1.0
         81.000        0.74466       -1.0
         82.000        0.75509       -1.0
         83.000        0.76929       -1.0
         84.000        0.78777       -1.0
         85.000        0.81097       -1.0
         86.000        0.83920       -1.0
         87.000        0.87257       -1.0
         88.000        0.91091       -1.0
         89.000        0.95369       -1.0
         90.000        1.00000       -1.0
