         85.000        0.95000        1.00000
         80.000        0.87700        1.00000
         70.000        0.85000        1.00000
         60.000        0.69800        1.00000
         50.000        0.60000        1.00000
         40.000        0.53900        1.00000
         30.000        0.52100        1.00000
         20.000        0.43200        1.00000
         10.000        0.48100        1.00000
          0.000        1.00000       -1.0
          1.000        0.99775       -1.0
          2.000        0.99104       -1.0
          3.000        0.97995       -1.0
          4.000        0.96462       -1.0
          5.000        0.94524       -1.0
          6.000        0.92208       -1.0
          7.000        0.89544       -1.0
          8.000        0.86569       -1.0
          9.000        0.83325       -1.0
         10.000        0.79858       -1.0
         11.000        0.76220       -1.0
         12.000        0.72468       -1.0
         13.000        0.68663       -1.0
         14.000        0.64866       -1.0
         15.000        0.61143       -1.0
         16.000        0.57559       -1.0
         17.000        0.54177       -1.0
         18.000        0.51056       -1.0
         19.000        0.48250       -1.0
         20.000        0.45803       -1.0
         21.000        0.43750       -1.0
         22.000        0.42110       -1.0
         23.000        0.40891       -1.0
         24.000        0.40086       -1.0
         25.000        0.39677       -1.0
         26.000        0.39632       -1.0
         27.000        0.39915       -1.0
         28.000        0.40483       -1.0
         29.000        0.41292       -1.0
         30.000        0.42298       -1.0
         31.000        0.43459       -1.0
         32.000        0.44739       -1.0
         33.000        0.46106       -1.0
         34.000        0.47530       -1.0
         35.000        0.48990       -1.0
         36.000        0.50467       -1.0
         37.000        0.51945       -1.0
         38.000        0.53414       -1.0
         39.000        0.54865       -1.0
         40.000        0.56291       -1.0
         41.000        0.57689       -1.0
         42.000        0.59054       -1.0
         43.000        0.60385       -1.0
         44.000        0.61681       -1.0
         45.000        0.62942       -1.0
         46.000        0.64168       -1.0
         47.000        0.65359       -1.0
         48.000        0.66517       -1.0
         49.000        0.67643       -1.0
         50.000        0.68738       -1.0
         51.000        0.69803       -1.0
         52.000        0.70839       -1.0
         53.000        0.71849       -1.0
         54.000        0.72833       -1.0
         55.000        0.73792       -1.0
         56.000        0.74729       -1.0
         57.000        0.75644       -1.0
         58.000        0.76539       -1.0
         59.000        0.77415       -1.0
         60.000        0.78273       -1.0
         61.000        0.79114       -1.0
         62.000        0.79939       -1.0
         63.000        0.80749       -1.0
         64.000        0.81546       -1.0
         65.000        0.82330       -1.0
         66.000        0.83103       -1.0
         67.000        0.83864       -1.0
         68.000        0.84615       -1.0
         69.000        0.85357       -1.0
         70.000        0.86090       -1.0
         71.000        0.86816       -1.0
         72.000        0.87534       -1.0
         73.000        0.88246       -1.0
         74.000        0.88953       -1.0
         75.000        0.89654       -1.0
         76.000        0.90351       -1.0
         77.000        0.91045       -1.0
         78.000        0.91735       -1.0
         79.000        0.92423       -1.0
         80.000        0.93109       -1.0
         81.000        0.93794       -1.0
         82.000        0.94478       -1.0
         83.000        0.95162       -1.0
         84.000        0.95846       -1.0
         85.000        0.96532       -1.0
         86.000        0.97220       -1.0
         87.000        0.97910       -1.0
         88.000        0.98603       -1.0
         89.000        0.99299       -1.0
         90.000        1.00000       -1.0
